,tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,expanded_urls,rating_numerator,rating_denominator,name,jpg_url,img_num,p1,p1_conf,p2,p2_conf,p3,p3_conf,created_at,favourites_count,retweet_count,retweeted,dog_stage
85,874057562936811520,,,2017-06-12 00:15:36,http://twitter.com/download,"I can't believe this keeps happening. This, is a birb taking a bath. We only rate dogs. Please only send dogs. Thank you... 12/10 https://t.co/pwY9PQhtP2",https://twitter.com/dog_rates/status/874057562936811520/photo/1,12,10,,https://pbs.twimg.com/media/DCFGtdoXkAEsqIw.jpg,1.0,flat coated retriever,0.8321770000000001,flat coated retriever,0.040436900000000005,flat coated retriever,0.0282283,2017-06-12 00:15:36,130386,4059,False,
86,874012996292530176,,,2017-06-11 21:18:31,http://twitter.com/download,"This is Sebastian. He can't see all the colors of the rainbow, but he can see that this flag makes his human happy. 13/10 #PrideMonth puppo https://t.co/XBE0evJZ6V","https://twitter.com/dog_rates/status/874012996292530176/photo/1,https://twitter.com/dog_rates/status/874012996292530176/photo/1",13,10,Sebastian,https://pbs.twimg.com/media/DCEeLxjXsAAvNSM.jpg,2.0,cardigan,0.806674,cardigan,0.116622,cardigan,0.0491819,2017-06-11 21:18:31,130386,10768,False,puppo
87,873580283840344065,,,2017-06-10 16:39:04,http://twitter.com/download,"We usually don't rate Deck-bound Saskatoon Black Bears, but this one is h*ckin flawless. Sneaky tongue slip too. 13/10 would hug firmly https://t.co/mNuMH9400n",https://twitter.com/dog_rates/status/873580283840344065/photo/1,13,10,,https://pbs.twimg.com/media/DB-UotKXkAEHXVi.jpg,1.0,newfoundland,0.678537,newfoundland,0.244022,newfoundland,0.0485295,2017-06-10 16:39:04,130386,4051,False,
88,873213775632977920,,,2017-06-09 16:22:42,http://twitter.com/download,"This is Sierra. She's one precious pupper. Absolute 12/10. Been in and out of ICU her whole life. Help Sierra below

https://t.co/Xp01EU3qyD https://t.co/V5lkvrGLdQ","https://www.gofundme.com/help-my-baby-sierra-get-better,https://twitter.com/dog_rates/status/873213775632977920/photo/1,https://twitter.com/dog_rates/status/873213775632977920/photo/1",12,10,Sierra,https://pbs.twimg.com/media/DB5HTBGXUAE0TiK.jpg,1.0,vizsla,0.6197819999999999,vizsla,0.338069,vizsla,0.0126763,2017-06-09 16:22:42,130386,1635,False,pupper
89,872967104147763200,,,2017-06-09 00:02:31,http://twitter.com/download,Here's a very large dog. He has a date later. Politely asked this water person to check if his breath is bad. 12/10 good to go doggo https://t.co/EMYIdoblMR,"https://twitter.com/dog_rates/status/872967104147763200/photo/1,https://twitter.com/dog_rates/status/872967104147763200/photo/1",12,10,,https://pbs.twimg.com/media/DB1m871XUAAw5vZ.jpg,2.0,labrador retriever,0.476913,labrador retriever,0.174145,labrador retriever,0.0928614,2017-06-09 00:02:31,130386,5568,False,doggo
90,872820683541237760,,,2017-06-08 14:20:41,http://twitter.com/download,"Here are my favorite #dogsatpollingstations 
Most voted for a more consistent walking schedule and to increase daily pats tenfold. All 13/10 https://t.co/17FVMl4VZ5","https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1,https://twitter.com/dog_rates/status/872820683541237760/photo/1",13,10,,https://pbs.twimg.com/media/DBzhx0PWAAEhl0E.jpg,3.0,pug,0.99912,pug,0.00055192,pug,7.28904e-05,2017-06-08 14:20:41,130386,3810,False,
91,872620804844003328,,,2017-06-08 01:06:27,http://twitter.com/download,This is Monkey. She's supporting owners everywhere with her fancy #PrideMonth bandana. 13/10 love is love is love... https://t.co/lUcpnZDPz9,https://twitter.com/dog_rates/status/872620804844003328/photo/1,13,10,Monkey,https://pbs.twimg.com/media/DBwr_hzXkAEnZBW.jpg,1.0,cocker spaniel,0.513191,cocker spaniel,0.159088,cocker spaniel,0.149509,2017-06-08 01:06:27,130386,3829,False,
92,872486979161796608,,,2017-06-07 16:14:40,http://twitter.com/download,We. Only. Rate. Dogs. Do not send in other things like this fluffy floor shark clearly ready to attack. Get it together guys... 12/10 https://t.co/BZHiKx3FpQ,https://twitter.com/dog_rates/status/872486979161796608/photo/1,12,10,,https://pbs.twimg.com/media/DBuyRlTUwAAYhG9.jpg,1.0,pembroke,0.931861,pembroke,0.0377212,pembroke,0.0119667,2017-06-07 16:14:40,130386,9259,False,
93,872261713294495745,,,2017-06-07 01:19:32,http://twitter.com/download,This is Harry. His ears are activated one at a time. Incredibly rare to witness in person. Very special moment here. 13/10 blessed as h*ck https://t.co/ejHvGDfWoa,"https://twitter.com/dog_rates/status/872261713294495745/photo/1,https://twitter.com/dog_rates/status/872261713294495745/photo/1",13,10,Harry,https://pbs.twimg.com/media/DBrlZk2UQAAfAkd.jpg,2.0,labrador retriever,0.972019,labrador retriever,0.00817828,labrador retriever,0.00735927,2017-06-07 01:19:32,130386,6532,False,
95,871879754684805121,,,2017-06-06 00:01:46,http://twitter.com/download,Say hello to Lassie. She's celebrating #PrideMonth by being a splendid mix of astute and adorable. Proudly supupporting her owner. 13/10 https://t.co/uK6PNyeh9w,"https://twitter.com/dog_rates/status/871879754684805121/photo/1,https://twitter.com/dog_rates/status/871879754684805121/photo/1",13,10,Lassie,https://pbs.twimg.com/media/DBmKAmBXUAE-pQ-.jpg,1.0,shetland sheepdog,0.969171,shetland sheepdog,0.0182607,shetland sheepdog,0.00851534,2017-06-06 00:01:46,130386,11625,False,
96,871762521631449091,,,2017-06-05 16:15:56,http://twitter.com/download,This is Rover. As part of pupper protocol he had to at least attempt to eat the plant. Confirmed not tasty. Needs peanut butter. 12/10 https://t.co/AiVljI6QCg,"https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1,https://twitter.com/dog_rates/status/871762521631449091/photo/1",12,10,Rover,https://pbs.twimg.com/media/DBkfY58XcAEdzZy.jpg,2.0,labrador retriever,0.921393,labrador retriever,0.064608,labrador retriever,0.00338337,2017-06-05 16:15:56,130386,3592,False,pupper
102,870656317836468226,,,2017-06-02 15:00:16,http://twitter.com/download,"This is Cody. He zoomed too aggressively and tore his ACL. Happens to the best of us. Still 13/10

Help Cody here: https://t.co/4hxnDOt1CV https://t.co/42ryYRQ2Q4","https://www.gofundme.com/help-fix-codys-torn-acl,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1,https://twitter.com/dog_rates/status/870656317836468226/photo/1",13,10,Cody,https://pbs.twimg.com/media/DBUxSSTXsAA-Jn1.jpg,4.0,pembroke,0.945495,pembroke,0.0458755,pembroke,0.00432943,2017-06-02 15:00:16,130386,2758,False,
103,870374049280663552,,,2017-06-01 20:18:38,http://twitter.com/download,This is Zoey. She really likes the planet. Would hate to see willful ignorance and the denial of fairly elemental science destroy it. 13/10 https://t.co/T1xlgaPujm,https://twitter.com/dog_rates/status/870374049280663552/photo/1,13,10,Zoey,https://pbs.twimg.com/media/DBQwlFCXkAACSkI.jpg,1.0,golden retriever,0.841001,golden retriever,0.0992784,golden retriever,0.0326213,2017-06-01 20:18:38,130386,27183,False,
104,870308999962521604,,,2017-06-01 16:00:09,http://twitter.com/download,"This is Rumble, but he's not ready to. Would rather fall asleep in his bath bucket. 13/10 would attempt a boop without waking https://t.co/MVQCzrF1g9","https://twitter.com/dog_rates/status/870308999962521604/photo/1,https://twitter.com/dog_rates/status/870308999962521604/photo/1",13,10,Rumble,https://pbs.twimg.com/media/DBP1asiUAAEKZI5.jpg,2.0,greater swiss mountain dog,0.6227520000000001,greater swiss mountain dog,0.15846300000000002,greater swiss mountain dog,0.148115,2017-06-01 16:00:09,130386,4302,False,
106,869772420881756160,,,2017-05-31 04:27:59,http://twitter.com/download,"This is Dewey (pronounced ""covfefe""). He's having a good walk. Arguably the best walk. 13/10 would snug softly https://t.co/HciEaJkC4D",https://twitter.com/dog_rates/status/869772420881756160/photo/1,13,10,Dewey,https://pbs.twimg.com/media/DBINZcxXgAQ-R6P.jpg,1.0,pembroke,0.980148,pembroke,0.0192711,pembroke,0.00013626,2017-05-31 04:27:59,130386,10454,False,
107,869702957897576449,,,2017-05-30 23:51:58,http://twitter.com/download,Meet Stanley. He likes road trips. Will shift for you. One ear more effective than other. 13/10 we don't leave until you buckle pup Stanley https://t.co/vmCu3PFCQq,https://twitter.com/dog_rates/status/869702957897576449/photo/1,13,10,Stanley,https://pbs.twimg.com/media/DBHOOfOXoAABKlU.jpg,1.0,pembroke,0.993449,pembroke,0.00632508,pembroke,0.000177598,2017-05-30 23:51:58,130386,6575,False,
109,869227993411051520,,,2017-05-29 16:24:37,http://twitter.com/download,This is Gizmo. His favorite thing is standing pupright like a hooman. Sneaky tongue slip status achieved. 13/10 would boop well https://t.co/IoR3n1fiiQ,https://twitter.com/dog_rates/status/869227993411051520/photo/1,13,10,Gizmo,https://pbs.twimg.com/media/DBAePiVXcAAqHSR.jpg,1.0,pembroke,0.664181,pembroke,0.169234,pembroke,0.1327,2017-05-29 16:24:37,130386,3948,False,
111,868622495443632128,,,2017-05-28 00:18:35,http://twitter.com/download,Here's a h*ckin peaceful boy. Unbothered by the comings and goings. 13/10 please reveal your wise ways https://t.co/yeaH8Ej5eM,https://twitter.com/dog_rates/status/868622495443632128/photo/1,13,10,,https://pbs.twimg.com/media/DA33i0XXsAEQtCA.jpg,1.0,labrador retriever,0.868107,labrador retriever,0.060973,labrador retriever,0.0334889,2017-05-28 00:18:35,130386,6166,False,
112,868552278524837888,,,2017-05-27 19:39:34,http://twitter.com/download,"Say hello to Cooper. His expression is the same wet or dry. Absolute 12/10 but Coop desperately requests your help

https://t.co/ZMTE4Mr69f https://t.co/7RyeXTYLNi","https://www.gofundme.com/3ti3nps,https://twitter.com/dog_rates/status/868552278524837888/photo/1,https://twitter.com/dog_rates/status/868552278524837888/photo/1",12,10,Cooper,https://pbs.twimg.com/media/DA23sCeVoAE3uF0.jpg,1.0,whippet,0.378151,whippet,0.275935,whippet,0.0949906,2017-05-27 19:39:34,130386,2188,False,
113,867900495410671616,,,2017-05-26 00:29:37,http://twitter.com/download,"Unbelievable. We only rate dogs. Please don't send in non-canines like the ""I"" from Pixar's opening credits. Thank you... 12/10 https://t.co/JMhDNv5wXZ",https://twitter.com/dog_rates/status/867900495410671616/photo/1,12,10,,https://pbs.twimg.com/media/DAtm5MkXoAA4R6P.jpg,1.0,labrador retriever,0.522644,labrador retriever,0.332461,labrador retriever,0.0320081,2017-05-26 00:29:37,130386,4363,False,
114,867774946302451713,,,2017-05-25 16:10:44,http://twitter.com/download,Meet Harold.  He's h*ckin cooperative. 13/10 good work Harold https://t.co/ZYg3NZGICa,"https://twitter.com/dog_rates/status/867774946302451713/photo/1,https://twitter.com/dog_rates/status/867774946302451713/photo/1",13,10,Harold,https://pbs.twimg.com/media/DAr0tDZXUAEMvdu.jpg,2.0,border collie,0.661953,border collie,0.175718,border collie,0.0871424,2017-05-25 16:10:44,130386,7645,False,
115,867421006826221569,,,2017-05-24 16:44:18,http://twitter.com/download,This is Shikha. She just watched you drop a skittle on the ground and still eat it. Could not be less impressed. 12/10 superior puppo https://t.co/XZlZKd73go,https://twitter.com/dog_rates/status/867421006826221569/photo/1,12,10,Shikha,https://pbs.twimg.com/media/DAmyy8FXYAIH8Ty.jpg,1.0,eskimo dog,0.6164569999999999,eskimo dog,0.38133,eskimo dog,0.00167022,2017-05-24 16:44:18,130386,2639,False,puppo
116,867051520902168576,,,2017-05-23 16:16:06,http://twitter.com/download,"Oh my this spooked me up. We only rate dogs, not happy ghosts. Please send dogs only. It's a very simple premise. Thank you... 13/10 https://t.co/M5Rz0R8SIQ",https://twitter.com/dog_rates/status/867051520902168576/photo/1,13,10,,https://pbs.twimg.com/media/DAhiwb0XcAA8x5Q.jpg,1.0,samoyed,0.471403,samoyed,0.302219,samoyed,0.156606,2017-05-23 16:16:06,130386,8263,False,
118,866686824827068416,,,2017-05-22 16:06:55,http://twitter.com/download,This is Lili. She can't believe you betrayed her with bath time. Never looking you in the eye again. 12/10 would puppologize profusely https://t.co/9b9J46E86Z,"https://twitter.com/dog_rates/status/866686824827068416/photo/1,https://twitter.com/dog_rates/status/866686824827068416/photo/1",12,10,Lili,https://pbs.twimg.com/media/DAcXEWuXkAIBDGJ.jpg,1.0,flat coated retriever,0.51473,flat coated retriever,0.30640700000000004,flat coated retriever,0.0613141,2017-05-22 16:06:55,130386,3656,False,
119,866450705531457537,,,2017-05-22 00:28:40,http://twitter.com/download,"This is Jamesy. He gives a kiss to every other pupper he sees on his walk. 13/10 such passion, much tender https://t.co/wk7TfysWHr","https://twitter.com/dog_rates/status/866450705531457537/photo/1,https://twitter.com/dog_rates/status/866450705531457537/photo/1",13,10,Jamesy,https://pbs.twimg.com/media/DAZAUfBXcAAG_Nn.jpg,2.0,french bulldog,0.905334,french bulldog,0.0780597,french bulldog,0.00177092,2017-05-22 00:28:40,130386,36822,False,pupper
120,866334964761202691,,,2017-05-21 16:48:45,http://twitter.com/download,This is Coco. At first I thought she was a cloud but clouds don't bork with such passion. 12/10 would hug softly https://t.co/W86h5dgR6c,"https://twitter.com/dog_rates/status/866334964761202691/photo/1,https://twitter.com/dog_rates/status/866334964761202691/photo/1",12,10,Coco,https://pbs.twimg.com/media/DAXXDQNXgAAoYQH.jpg,1.0,samoyed,0.984086,samoyed,0.00791928,samoyed,0.00332813,2017-05-21 16:48:45,130386,15213,False,
121,865718153858494464,,,2017-05-19 23:57:46,http://twitter.com/download,"Meet Boomer. He's just checking pup on you. Hopes you had a good day. If not, he hopes he made it better. 13/10 extremely good boy https://t.co/pozUoHLkGg",https://twitter.com/dog_rates/status/865718153858494464/photo/1,13,10,Boomer,https://pbs.twimg.com/media/DAOmEZiXYAAcv2S.jpg,1.0,golden retriever,0.673664,golden retriever,0.157523,golden retriever,0.126073,2017-05-19 23:57:46,130386,5887,False,
122,865359393868664832,,,2017-05-19 00:12:11,http://twitter.com/download,This is Sammy. Her tongue ejects without warning sometimes. It's a serious condition. Needs a hefty dose from a BlepiPen. 13/10 https://t.co/g20EmqK7vc,"https://twitter.com/dog_rates/status/865359393868664832/photo/1,https://twitter.com/dog_rates/status/865359393868664832/photo/1",13,10,Sammy,https://pbs.twimg.com/media/DAJfxqGVoAAnvQt.jpg,2.0,chesapeake bay retriever,0.832435,chesapeake bay retriever,0.163551,chesapeake bay retriever,0.00277025,2017-05-19 00:12:11,130386,5258,False,
123,865006731092295680,,,2017-05-18 00:50:50,http://twitter.com/download,This is Nelly. He really hopes you like his Hawaiian shirt. He already tore the tags off. 13/10 h*ck of a puppurchase https://t.co/LbkG5CiM7o,https://twitter.com/dog_rates/status/865006731092295680/photo/1,13,10,Nelly,https://pbs.twimg.com/media/DAEfCFXUIAA1uqj.jpg,1.0,pembroke,0.989882,pembroke,0.00990646,pembroke,0.000134952,2017-05-18 00:50:50,130386,8073,False,
125,864279568663928832,,,2017-05-16 00:41:21,http://twitter.com/download,This is Meatball. He doing what's known in the industry as a mid-strut mlem. H*ckin fancy boy. 12/10 I'd do anything for Meatball https://t.co/S2HdmFFPck,"https://twitter.com/dog_rates/status/864279568663928832/photo/1,https://twitter.com/dog_rates/status/864279568663928832/photo/1",12,10,Meatball,https://pbs.twimg.com/media/C_6JrWZVwAAHhCD.jpg,1.0,bull mastiff,0.668613,bull mastiff,0.180562,bull mastiff,0.0522374,2017-05-16 00:41:21,130386,3217,False,
126,864197398364647424,,,2017-05-15 19:14:50,http://twitter.com/download,This is Paisley. She ate a flower just to prove she could. Savage af. 13/10 would pet so well https://t.co/cPq9fYvkzr,"https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1,https://twitter.com/dog_rates/status/864197398364647424/photo/1",13,10,Paisley,https://pbs.twimg.com/media/C_4-8iPV0AA1Twg.jpg,4.0,golden retriever,0.945905,golden retriever,0.0212636,golden retriever,0.0204928,2017-05-15 19:14:50,130386,9430,False,
128,863553081350529029,,,2017-05-14 00:34:33,http://twitter.com/download,This is Neptune. He's a backpup vocalist for the Dixie Chicks. 13/10 (vid by @AmiWinehouse) https://t.co/tordvmaaop,https://twitter.com/dog_rates/status/863553081350529029/video/1,13,10,Neptune,https://pbs.twimg.com/ext_tw_video_thumb/863553036815355904/pu/img/B6Dos-XOD8l82tK7.jpg,1.0,eskimo dog,0.41333,eskimo dog,0.347646,eskimo dog,0.149536,2017-05-14 00:34:33,130386,4393,False,
129,863432100342583297,,,2017-05-13 16:33:49,http://twitter.com/download,This is Belle. She's never been more pupset. Encountered the worst imaginable type of zone. 12/10 would do anything to cheer pup https://t.co/fGQUzR8w3H,https://twitter.com/dog_rates/status/863432100342583297/photo/1,12,10,Belle,https://pbs.twimg.com/media/C_uG6eAUAAAvMvR.jpg,1.0,staffordshire bullterrier,0.690517,staffordshire bullterrier,0.10336,staffordshire bullterrier,0.07948939999999999,2017-05-13 16:33:49,130386,5564,False,
132,863062471531167744,,,2017-05-12 16:05:02,http://twitter.com/download,"Say hello to Quinn. She's quite the goofball. Not even a year old. Confirmed 13/10 but she really needs your help 

https://t.co/MOBkQnyHib https://t.co/EsOB4rLEKt","https://www.gofundme.com/helpquinny,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1,https://twitter.com/dog_rates/status/863062471531167744/photo/1",13,10,Quinn,https://pbs.twimg.com/media/C_o2vKCUwAAgtOp.jpg,2.0,french bulldog,0.935804,french bulldog,0.0595762,french bulldog,0.00141218,2017-05-12 16:05:02,130386,2622,False,
